Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Lesotho,41.30036453714920,41.8567485851429,48.16203156338010,53.08783392883290,57.47005137528740,59.50177372821800,60.202788732487800,61.58381798179560,62.46399612942170,65.57904294354740,66.8059296818009,72.65886603631270,75.12364838615810,109.87687401312500,133.4173662289110,128.8431754622630,123.71344005677900,157.34881505192200,210.68370226507300,222.72910085802800,321.9987319431270,315.1295639073330,246.40114869501000,266.1885604515980,223.64357313265600,176.0181377167360,204.1784867278950,252.30275254699400,288.40662080027900,297.2612441480940,350.0587845268690,404.19824965912900,466.2747020643000,458.5533068842480,471.8420449339960,527.6998379385630,489.1310606774980,507.0978889023540,464.8045309885800,451.92693417393,436.48813726607100,405.6057121489550,382.18960863589900,573.6517780822850,753.3759043808450,842.8126309613020,904.6061297558710,846.5423207648300,889.134285513761,874.729860474199,1119.8436408309300,1287.2695364486900,1229.636232474230,1166.911755718300,1194.5756269342000,1146.0646878730800,1018.784872403250,1102.6297284221700,1192.4843195181000,1153.388058391640,1050.6316336573700,1166.4616665620500
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.83386420740800,306.71025157011300,306.4739396315770,243.0895775343630,286.0647252534880,294.893220066163,336.1156742543500,396.6017612815580,478.39954011557500,470.9481213884770,513.4455666750700,596.8966353250300,675.0101918386950,747.8686601368960,739.9119350165200,721.5810505231280,740.9149060301020,721.0850440132160,710.2659984195810,672.3404992208410,601.0630058028620,673.089067079932
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514.318567398990,7040.776293713900,7284.917152620590,6447.143282058990,5892.6224669651400,5161.685427929440,5536.86606568428,5998.160438423370,5243.596535466370,6819.039576389720,7142.7717855526400,6266.489821089700,3703.0429521990800,4673.145575740430,5800.588825977070,8163.009370067920,10207.955983076000,11387.08618792120,14311.238728541200,9913.651823529690,12162.668712011700,7709.94039668605,14721.869237254200,11921.908282125200,9017.933680030870,7590.442980745770,7687.882133922840,10205.324831570100,11482.133635620200,10218.043027671800,7614.325449088850,6018.44520748104
Liechtenstein,,,,,,,,,,,4236.333019816020,4827.126336782370,5637.919092571320,7355.080307137370,8439.57887586987,10513.205290030700,11385.696695802600,12412.42796874490,17499.125950568000,19761.24847797150,20660.017604318000,19507.365532847000,19677.01848558800,19560.810371653800,18596.17268784490,19390.126642376200,28287.063284060100,37824.442164163100,41292.257722323100,39368.72708799820,49373.610266145900,50886.375310814000,55197.54701065920,55794.3273343012,64051.23221047210,78631.6991111527,79863.27908487530,72208.93467433900,76757.30021898720,81307.06836748300,74853.9387293539,74287.41337395460,79345.75247257020,89859.86537287220,100289.24300217800,105399.26049482400,114374.24653641900,130655.63695973700,143264.0594325860,126096.61042540200,141192.53467301800,158130.45751887000,149010.22489866500,173030.2082793630,178864.85191378500,167313.26628044900,165642.38627555500,171253.96425379700,176499.40255413400,169049.1568503260,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.7925821145400,2327.434856954990,2830.278070891330,3166.6665326450800,3113.1790601985700,3293.2299786708600,3525.7936318546200,4141.592701801010,5499.428989113860,6700.3271918938100,7854.765278678550,9230.707981025220,12285.447053701400,14944.996652175,11820.776159135900,11987.50841164710,14376.947864393200,14367.70942487200,15729.652466651200,16551.01820207800,14263.964577349500,15008.313244552600,16885.407394837300,19186.181281417800,19575.76848140700,20232.302035858800,23433.3909073769
Luxembourg,2242.0158166161000,2222.3663663627700,2311.7988489361900,2441.0385553000800,2755.63311653279,2780.09271886584,2900.4332184397800,2909.6606293685800,3175.367368826920,3658.900682968890,4298.033897421040,4435.39800823682,5486.720627890880,7447.213017866630,8966.72895879048,8701.304731392480,9490.690311884900,10486.335789109500,13034.38820796140,15204.330819199400,16531.11489883970,13837.129981461700,12590.976795620400,12374.030423440800,12126.939198790900,12481.965844855900,18149.869250023900,22443.431463301200,25219.35427817310,26618.069577496700,33465.47820791910,35747.33779920670,39570.861566598600,40066.724251877200,43933.235442736,51032.34963531800,50444.3591236176,46641.64087548770,47445.38108120510,50872.449268462500,48659.598875323400,48440.1420151355,53005.7339209178,65689.32145369110,76544.91708684730,80988.13762308590,90788.80048761440,107475.32029797800,120422.13793415700,109419.74695310600,110885.99137872100,119025.0572034670,112584.67627095800,120000.14072985900,123678.70214327500,105462.01258442300,106899.29354955200,110193.21379722800,117254.74035268200,113218.71334967800,116356.15803728600,135682.79427464800
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,4549.016836742840,4342.342034300730,4796.932989572440,4804.682041330490,5183.06017951532,6352.522656129870,7135.115518425930,8130.4025948995300,9442.486665141940,10647.57154065880,13564.125216974000,15304.287094021000,16704.89882802580,18277.042504339500,18244.358960362700,18107.65984712490,16595.293381178200,15649.658868904700,15835.991014809500,15665.297967821400,16424.932112572900,17921.104573979700,22568.31017421140,25183.13268120210,30121.560425332300,36550.50516189720,40810.828035849300,41010.06825898490,52473.19099043230,66891.28196648220,76572.15178712870,89260.7571041005,93022.87514225380,74818.94812637200,73545.75823730700,81019.47376665930,87526.07999126340,86197.36569439480,39403.1359073362,45421.626634856800
Madagascar,131.99316544386300,133.8477609171570,138.12000396432500,138.4071657114760,142.65933987565900,144.48473010120000,152.10789723253800,157.47630926797800,165.47837543983100,165.01159879201900,169.07056010350600,177.4983311998570,193.12858263525300,231.43595868854800,261.0355901342020,302.149227703583,280.67893053679400,294.93424627760600,324.3846533666610,408.9371863187440,596.7749792844340,530.5043059701750,518.1834912069500,493.08895927230300,399.34472906867400,377.85666416937900,420.00972348940000,301.7444676606620,291.21088767318000,281.8117065672990,338.9477126661710,272.52491905561800,301.99698660308500,320.5639901203500,269.56071190351600,284.82272865697,354.7413310581850,297.1150597778070,297.25367177212100,279.9212865814120,293.60715740259400,334.4416177167530,319.21637875095700,368.7972369367550,284.48772631736,319.5374750811640,338.7511982610850,438.65551579131000,536.3514016584020,467.5397833822360,471.9592115844510,531.2654321003520,518.1528126735560,541.0659437006180,530.8610388666130,467.23543161431300,475.95555682643500,515.2933233735890,518.4011229658710,526.224572187601,477.61304138440000,514.9058617524550
Malawi,44.52394299017560,46.58158516900800,47.69838391487450,48.50542835362590,48.29328534772510,55.4982244111406,61.407638400859800,62.019928081290100,54.916298730446700,58.009429194182800,61.76552389105770,75.6636920222516,81.89135592125950,87.22748953022200,104.79718483328300,113.87997338598800,120.87262476989700,141.01037549876300,160.93876623755000,174.18676302898500,198.01112389157300,193.01502592591700,179.72995917769700,181.53764279817300,173.4495492319850,155.65569834511300,154.39533180415000,145.32290659139500,159.77473966439600,175.21940032106800,199.9863635803180,229.52739554991000,185.78586743719500,213.2405252328000,121.26406541913900,141.95434735775800,227.58490644414100,259.45049412996800,165.8952834926780,163.61420153766700,156.38581679028600,150.148942630026,298.43341042253400,267.3990119359590,282.5671075689890,289.5552147871880,308.16361822910700,332.259094554424,387.6057211912900,438.2118568153560,478.6686884696130,534.9510501993880,391.56170519722400,348.4298736792600,371.2695217067410,380.59698768377400,315.7779871000720,506.13729443639900,544.5934592532860,591.8470837098880,636.2863095900490,642.6569157827790
Malaysia,234.93889743743500,225.93359353705900,230.26059374919500,279.7175405222440,289.00922780717200,310.32792580375900,321.0941604520810,317.42421047108600,323.4024866629850,347.3730942176810,357.6567993638090,383.67147171400000,445.3501577831700,661.0226910102800,799.9319788574960,764.5663785908130,886.2300432043690,1027.2929113751600,1246.5583088062100,1576.0488059056000,1774.7402968881500,1769.0994020031100,1852.256484029490,2047.7702878932300,2234.2572038268900,2000.148285577200,1728.6848051119600,1947.8082384693400,2072.077686169890,2216.25044584351,2441.741990548940,2653.5261691313300,3113.645677129200,3433.1627874536500,3728.110480935900,4329.7079981979,4798.611769986220,4637.865661255660,3263.334883022990,3492.6701248967400,4043.6629231287700,3913.429386479470,4165.726103638570,4461.8473254676,4952.21395799048,5587.024779729760,6209.126167058990,7243.4568006981300,8474.587762223780,7292.494973147790,9040.568494645250,10399.370212571400,10817.431710078300,10970.104299603300,11319.061944848200,9955.242721676270,9817.7870903101,10259.304806481200,11380.079220974000,11432.826034656800,10412.347667749900,11371.099019281000
Maldives,,,,,,,,,,,,,,,,,,,,,268.29663146717000,273.35602244915100,282.08067038822400,328.1029601091750,598.8774616035780,671.0496885089640,722.9226963455890,695.5977095469700,803.2648037060020,875.3472681268530,963.6356582044460,1063.7832792439400,1205.712590955480,1329.0319591500700,1432.17689015512,1569.932616824570,1737.7336346156700,1926.286035184470,2011.9443372797800,2154.268225630390,2234.595861374620,3038.7814166818000,3049.2079813722700,3476.0062728995200,3941.431135848880,3640.0121322011000,4809.93374014089,5574.4019814826400,6614.236179858380,6636.543870670160,7076.739820871960,7291.465966608770,7265.723399473710,7928.4764426506000,8499.30714783648,9033.410270345760,9209.443563854790,9577.34694587865,10279.079975161900,10561.613511350800,6924.105744656250,8994.641351750400
Mali,,,,,,,,48.27991729332630,59.467518769146400,57.99175636770480,60.475672396876,65.3845744300686,79.1574020380212,90.10014290965450,84.59768686667800,128.15095268261000,142.37801116616500,156.4059579217130,178.99084503048700,229.34576642582100,248.18905606530600,212.72023842137900,180.5134383077370,171.9996408054870,160.2280724217400,177.75995378006400,232.89266463360200,259.31207799240400,265.43889965573000,262.96772403611000,317.3892458264570,315.4562708971900,319.8380288017870,310.1383763806240,223.01771418670900,282.34103420412100,282.6328691502580,267.18930375627200,281.87256144050100,323.2871441227490,270.5430066203800,307.7058286286610,336.4171744638030,393.40675520044700,440.9584225044010,489.02285555095600,523.0429833406780,597.4798157418880,697.0878037418000,701.7120054699860,710.2743036009060,837.6057752859000,778.6252108662150,805.0339407301550,848.2789916307420,751.4728891868880,780.7235496834310,830.0214444633770,894.804843529367,879.0431675262820,862.4530120110900,917.9130632505590
Malta,,,,,,,,,,,828.4216803359590,874.0663355958970,975.7588008759560,1143.620203095280,1245.3612249014300,1560.1121535752200,1726.5594484530200,2037.8973369781200,2558.740255329380,3195.5525857476800,3948.4031261497600,3898.243037439040,3788.0506324064600,3527.040000139930,3332.885356822560,3322.42128299169,4194.653939248310,5083.669139206290,5814.364771305230,6040.609862259450,7191.923602596180,7558.27738257486,8220.245517679410,7296.3101435539000,8000.518004522310,9857.480770759950,10062.7335816427,9909.894481370830,10409.308446274100,10633.603382576700,10432.32811929430,10402.23337356600,11289.889843514000,13669.497117709100,15197.056707914000,15888.1723209834,16723.884181116800,19485.8711939782,22205.356814217900,21083.277146299800,21799.174255979800,23155.554789388200,22527.636756327100,24771.07657819290,26754.268445194400,24921.603682086900,25624.53727382880,28857.019868673400,31573.116559451700,31185.649623530800,28946.462677041200,33257.422034510500
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,972.9322836621400,1047.6447644764500,1196.8980247125900,1234.6570397111900,1144.7392449975200,1392.345568487020,1493.6207550749400,1603.1933230518000,1588.5395072773700,1660.3406326034100,1704.584426585130,1849.295317005810,1996.0865376896500,2152.208547417060,2382.962698695840,2194.2085782712800,2194.232255762790,2229.712447374690,2267.569122138920,2272.67801552587,2389.060706852620,2515.624045218450,2457.6545403535000,2431.166018063,2471.3520458946400,2537.7172061328800,2646.873996360130,2704.4635544635500,2662.334014754240,2846.065541775340,3046.290071474060,3181.624700239810,3246.630249591630,3185.2613538988900,3199.886846319890,3490.998388857130,3672.5767832842400,3793.550982674790,4073.109829735840,4129.850998412000,4170.98191821262
Mauritania,,181.83609605915500,182.18189270781800,181.09047644089900,234.63335812746200,258.9904795664820,262.31226782651,269.83980203346600,288.441801733991,265.1650444748090,269.8044919484600,283.9813251689460,321.7148147807650,393.28244999436800,474.5192061874980,528.6200398891670,565.5770128134250,566.2303051607800,553.7607511771560,636.2234240194740,680.1861099102060,696.8157299959910,678.7087911787990,692.7873416565180,620.7608293168860,567.2497792541540,648.5451421038510,715.3403264546990,732.9735100503980,731.9468970620090,740.7361712728800,1021.9234462359800,1010.1030306771700,840.2632166123940,862.2742227987690,904.0907235336810,898.5131619174770,851.4255275573670,814.1703352833710,775.2720140797570,676.5690223814460,646.1151155329010,639.667582877099,717.8998676082360,803.7779155751130,970.8423607192420,1259.5415050596100,1357.124285105020,1579.5115480657300,1389.338533099980,1610.9206301843800,1879.7702429448200,1815.2189394792300,1892.096097824980,1677.1090194279400,1524.073317279330,1536.8556148004700,1587.8589041877400,1669.7734763271700,1743.3013171607100,1702.4869589824800,1723.0138657536500
Mauritius,,,,,,,,,,,,,,,,,776.6443341374880,893.9149523811850,1087.6981606788400,1275.0358264506400,1171.5760869979000,1165.1584197282300,1086.5350250684900,1088.4364013041100,1027.9939749705300,1054.4748349701200,1422.5565516459200,1815.351404837780,2046.047998256340,2075.538168315170,2506.1793122670800,2669.3277004061100,2973.2069774243900,2973.797820996420,3197.3310236795700,3599.5552019296100,3899.4351924499600,3646.630625990010,3593.2340808954800,3695.9349090943400,3929.0754950336500,3856.6252268686400,4018.948897318630,4793.718179001620,5388.065783673650,5282.906021556350,5695.969327049290,6574.6543381149300,8030.063005373040,7318.126409724230,8000.376431821580,9197.02697152061,9291.227618619030,9637.002650009570,10153.938218486800,9260.447302506330,9681.618566896720,10484.908362041100,11208.34381844740,11097.168977137000,8632.752858724540,8812.108248975090
Mexico,345.23054079861200,363.3932708959020,378.15349538968700,409.0455700642120,469.47613687632900,494.97026133002,534.2736314917050,565.6334088987770,606.2111327247040,650.3117271666800,689.7949287449800,738.5584762905580,826.4773502053690,981.4589828086660,1242.090042833480,1476.3132170950300,1453.6706717974100,1301.3246224574600,1589.2736402360800,2034.9886686789900,3027.3752735319200,3803.0309255035900,2597.9829028755500,2147.719558546100,2478.2108359873200,2569.239713501420,1733.9129934133100,1862.886204394370,2247.98138571693,2687.914844997850,3112.2685947569700,3661.947965008410,4170.62338257238,5650.0262859664300,5854.418117226850,3928.2237114100400,4412.116297518150,5289.167652765890,5481.181953946990,6157.193043710270,7157.814499857350,7544.568723357850,7593.1373448964,7075.369642999740,7484.486398707000,8277.671563845660,9068.294218394250,9642.680516722270,10016.571213998600,8002.972177658440,9271.398395770010,10203.421295271600,10241.72782804300,10725.183587379700,10928.916008998800,9616.645558106030,8744.515559127830,9287.849587323020,9686.984926555890,9950.217621834830,8431.665017447580,9926.422767554320
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,1320.848319484060,,,1276.5061885693500,1296.8828138023000,1355.6705514002400,1437.3498330888100,1528.4931051669700,1682.5438605371600,1756.6527922987400,1909.5100143405700,1909.8368386305800,2060.49472264844,2017.6593328470800,1904.8638831783000,2022.7445797830100,2042.7070864534300,2171.8895768353400,2248.492115330780,2265.9441075616400,2295.868178331560,2253.1137454982000,2358.146699957600,2406.1144115246600,2458.6583941326300,2541.261624931190,2721.976090355540,2885.305491857440,3009.256824684870,3131.386714638390,2994.7923944034300,2971.512601913560,2906.6170122880800,3014.700358390420,3289.64211697365,3568.291015625,3624.2490915827900,3542.969787971680,3476.650894619400
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.7661382826680,575.3195759548820,657.4911902717100,578.9097662729120,399.6207702657170,440.6720306532700,507.55765839084900,570.9726454327500,682.5255088233760,897.4499588103260,1034.707058167430,1183.37921117185,1531.6854761821400,2111.201495041970,1899.010116583780,2437.537683264520,2942.252807055060,3045.73061215068,3322.0499803575900,3328.794330167790,2732.4607299789500,2880.435289526580,3509.686828929600,4230.626968568290,4492.1057401594500,4525.759653635100,5314.531460555700
Monaco,,,,,,,,,,,12478.131223165900,13812.71818114600,16735.013233314900,21417.58294536930,22712.94335995180,28247.549667041200,28810.873013268400,31430.43382232860,38349.39575993250,45845.10982510860,51515.06412985390,44369.56135321480,41371.87680788150,38893.30323009970,36382.97345698470,37552.055642148400,52158.67773523060,63077.77456754800,68441.25161245550,68583.6040547842,84303.8784345826,83721.99142227920,91670.60400735990,85397.32655765070,89378.03978524080,101866.60408275100,101212.00256274400,90833.29746278340,92999.25345143940,91283.25658559020,82365.4923645359,83724.46591152710,90506.85950587640,108656.80257520700,123523.49323860400,124197.27538290500,134048.62185808500,169966.30693801900,185785.725924897,154775.38077421800,150737.8924752530,169016.19606527900,157520.21942653300,177673.74536842000,189432.3700131470,165989.50511383200,170028.65571786400,167517.05972785600,185978.60925135600,189487.14712838000,173688.1893602920,
Mongolia,,,,,,,,,,,,,,,,,,,,,,1332.6405630309100,1435.7670965976900,1495.0173887066100,1121.6647631406100,1137.68561816005,1465.4454363588500,1485.5337814278000,1533.4487082491700,1670.6952108939500,1172.4462866145400,1072.6358351912900,587.30323172094,339.5205868844650,405.97554992599500,631.9209149620740,580.9100918378200,505.5923092761920,477.33412616397000,444.9945832986940,474.2170943198370,524.0540083635930,571.5949789949130,646.1924710466530,797.9777263108230,998.8293880456680,1334.212724178010,1632.7275817273300,2136.5624018507200,1714.3618273845000,2643.287083164350,3757.5654146040700,4351.888460712150,4366.089536995710,4158.521471497540,3875.3216750471700,3658.3903003091600,3687.1000033781000,4156.84696978021,4404.845830202070,4060.9505177003800,4534.918588635810
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.072633043940,1909.5987018617900,2106.6350684523000,2789.1590648350800,3380.165121358600,3674.6179242797000,4425.678873078040,5976.394144545960,7367.751909108820,6727.107766769690,6688.482399705750,7328.932252475300,6586.721279322210,7188.862444595840,7387.871036322350,6517.189613818570,7033.438006294780,7803.362579408440,8850.378404186670,8909.890151103300,7694.633758505910,9367.016883648350
Morocco,165.23870938830200,159.37025855745700,181.72022997446300,197.14820740102800,201.9345673465660,207.18843939468200,197.07615206251000,203.71350522511800,213.71652222419800,233.22803666961300,247.1974179914330,266.44638478339900,303.89596773859200,366.14180982456700,440.7823355508080,504.8740081562110,526.6448529522090,593.439587172117,694.4916975226940,815.2985016446330,1086.9816675081400,868.5754139594760,843.1339099336290,756.0546246344930,673.7704136726310,666.3055805067500,846.9056769071500,928.2647420118800,1075.3737841368700,1080.4165883011500,1216.5738590471000,1278.1024535867500,1311.1326617552300,1210.2935103788400,1339.28317565594,1445.8737782681600,1576.1862731810700,1410.5006957262100,1487.2128991267200,1463.0571154126500,1349.5066324414900,1354.7738661476700,1433.9559938982800,1748.120122751510,1979.9313330845200,2047.0159310755200,2228.2589991712700,2536.328194800400,2933.310838461540,2909.4887798018700,2882.096278534050,3092.273418747720,2956.0979525105100,3168.4240288645300,3219.4693500626400,2918.905847203210,2941.150241213290,3082.598459720300,3277.802205881250,3286.6639666876000,3108.191029925610,3554.0505684884700
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.61390749006800,191.21783440294000,189.93529245385800,187.08460156822000,187.29386819475300,241.6473879118600,283.51421412940700,313.0661606790510,346.57544922834500,319.3596208436670,296.2684069130790,302.54523369987800,326.0751908613290,383.2702218990390,416.8098241839660,435.334063299058,482.198563648378,563.6496342886590,520.4026316091420,471.90436000989200,594.5861484901040,657.6450362754960,664.0772656539290,673.9694763420850,589.8594313770720,428.9264502985780,461.41492784393900,503.302009186097,506.81713913122300,448.8438913668230,500.44480852587800
Myanmar,,26.3083569147116,26.98591999406700,28.44943049551990,20.03548737237710,16.596459264993800,12.802812461768400,12.915456005916400,20.418277049308700,20.700641598133400,21.232582829454000,20.039528752503900,22.209415037744700,22.813972786939500,33.44281920282390,36.86522591744860,36.9030823183102,31.23485178308390,27.99843552500430,27.46376418034150,29.528619519413600,30.445262818557800,36.4552410699367,39.110421501807100,36.37603624427920,34.51653082971770,41.08938114918200,36.74730845357070,34.73930542743930,41.11868748026600,49.26489079206290,51.018741046690800,52.26378444275640,65.510583147154,88.08746963077230,111.14078006388800,129.56893817541600,125.10366456621500,101.13896305853200,122.21063908709400,146.60457877866100,131.71529821525500,128.09970184508900,161.05552360873400,193.3687657608330,216.31150141672100,240.62401421303200,314.2022942264420,460.908889194565,586.1681802414320,746.9453599785590,1061.3444289469300,1134.3022237660900,1168.1654534738400,1210.0976535709100,1196.743333085260,1136.6106269851100,1151.1144641548300,1250.1736850253900,1271.1115357972600,1450.6626734718200,1187.2384841685300
Namibia,,,,,,,,,,,,,,,,,,,,,2289.915294081670,2081.391106587660,1917.2343834655000,2030.180243217260,1678.7919089939500,1342.2531841327200,1459.021134175710,1787.4670865484200,1866.7980707321300,1829.071750141920,1947.0629109036000,2029.8615490451600,2260.8103586482700,2090.6917897946200,2303.330555260880,2443.9958528686200,2398.2574387031600,2446.928577641420,2236.6715017924500,2193.223615210540,2185.6041151931200,1950.6485363325400,1808.884899385550,2621.7003949742000,3464.418225763370,3739.5317174057400,4059.1013479627500,4405.410398709170,4212.367197185020,4295.3871433412100,5394.9967116687300,5806.748246053500,5942.292739740260,5392.094938256360,5469.901400036380,4896.615260013750,4546.986687549600,5367.114674447890,5588.39286411943,5028.295342395100,4157.019506191470,4729.27093735259
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4752.175081535230,6560.274870425510,9562.66786551324,9648.49565479998,10171.480725887200,8341.012277761550,9521.042100713840,10339.385479551000,11614.66507683200,11029.735582421300,10580.26818839050,12252.266801490600
Nepal,50.30493772081380,51.81124872870270,55.025688911924800,46.86145325745130,46.00340388089810,67.00747096980860,81.16442236670200,73.96790075895510,66.54894008718500,66.63834578662470,71.71859113522790,71.62987809826260,81.38657299887980,75.63696073906140,92.75222232870570,117.41774680747400,105.89282331459900,98.5420074155997,111.80661376877800,126.13330962719800,129.5860223918620,148.08026331010400,152.289669755426,151.9925535414320,156.65053968160000,155.4078183682980,165.3618291907160,167.79994456005200,193.49964795350600,191.1208533280400,191.87888393525400,202.08058913231700,170.58665123834200,178.62598777785900,193.2795509452370,203.98078064019800,204.6857551872140,217.78798194354900,210.61156088280600,214.10670324118900,229.49039256322400,246.725558064189,244.72084352424000,252.40235177317200,286.1576725907480,315.805629997361,346.9453312531850,391.38005718541000,470.45545904050800,478.17325276491400,592.4012071012010,797.8139472563300,804.141607295944,823.3598746114160,844.8531248541200,901.7496077329320,899.523581025865,1048.4537553473200,1178.5259569842500,1194.9572357918400,1147.4719712583600,1222.8787937224600
Netherlands,1068.7845872373500,1159.3923571607300,1240.6778943729400,1328.0366487996900,1541.9473651902900,1708.0963564886200,1835.8014235103500,1991.3606856504200,2185.2486588865800,2642.9561183009300,2927.0729394617500,3378.614797291440,4104.451029788950,5345.575443775870,6440.978420062680,7335.508997334330,7925.688062265480,9166.808195243060,11179.389562056500,12798.543245744100,13791.862263945900,11520.447871630600,11072.65845455730,10680.359042392200,9977.160216829330,9926.1299705666,13783.850109136400,16709.559677383800,17744.501384468400,17397.691682559500,21290.86038270450,21732.23076219240,23904.037415058000,23122.410766864500,24646.314309626900,29258.134348621100,29006.80944541710,26700.537133592600,27885.808382346500,28272.643249253900,26214.498549887000,26896.548111119700,29343.244996060200,35750.974663026900,40436.618231040700,41994.71353052320,44900.93814413740,51799.208552104700,57879.943755391600,52722.213056899700,50999.74511688790,54230.31290298520,50070.14160459040,52198.8975607454,52900.53741532300,45193.403218797100,46039.10592840980,48675.222335021200,53044.532435225300,52476.273253332700,52396.03220995250,58061.00166793610
New Caledonia,,,,,,1763.4750530985700,1756.219639383480,1865.6659841487900,2165.901129198580,2529.8927026857600,3203.711461755140,3449.8814807093600,4038.3187008773200,4220.182101399910,4865.6754177898200,6163.4125832603100,5957.56361705185,6158.971524534760,6152.761398280630,7561.196566453790,8443.155720800710,6817.8349594859900,6208.647025001480,5540.402786097940,5249.364938244910,5534.612457755820,7634.709305897810,9271.608127715890,12665.905946519800,13092.325512897300,14800.791252694400,15133.16242551470,16261.955358280400,15297.04813172500,16037.024846674700,18721.065260036700,18257.216433479700,16339.8011674258,17324.252830769800,17435.747636005000,16039.173882464200,15174.277430886100,16885.896126173700,21817.323805232600,25770.540990459000,26861.71058671700,29604.043824869400,36864.87792026820,37353.750776720300,35391.080175415400,37494.8843725576,40697.630072703000,37294.02726392410,38503.26305998290,39675.5819387797,32520.304565461100,32391.201966746100,33976.548526438700,36382.49553352210,34788.54031468110,34694.55040170280,
New Zealand,2312.949992398580,2343.292213174250,2448.628633264680,2622.2202714036000,2813.5469756393900,2151.2949269531500,2191.312541939590,2188.399138625610,1885.1561517562500,2077.895543023010,,2772.918596939600,3294.6489426830400,4323.1965345865700,4610.570426340150,4171.769739674740,4373.840997912300,4950.58820538927,5936.985260364220,6668.138666224700,7467.168037738060,7813.887543360680,7656.4757323896300,7598.31203875007,6713.760131041560,7600.565241729360,9427.553940353480,12330.916830548300,13759.155629592200,13312.385585811300,13663.021618429800,12230.073454883400,11793.139241621400,13094.3454502639,15280.312784292200,17400.420184817200,18794.436039393000,17474.18702972400,14738.445570391800,15322.223834026700,13641.102718382200,13882.8568268586,16874.187491819600,21913.708171996100,25420.234882944100,27751.065470885800,26654.593201898600,32479.981738146700,31252.962564067300,28209.362327122900,33676.77412399250,38387.62707840760,39973.38075872240,42976.64958825850,44572.89875366260,38630.72658869290,40058.19616214650,42924.9955958449,43250.44097365890,42865.233643554000,41596.50550234040,48801.68512796740
Nicaragua,126.24816802509200,131.45065255593100,140.5573456478120,150.50365892328600,170.43484097864200,273.90670295779600,284.5586900021720,299.0809354532740,307.29175691873300,320.42850361949300,322.70029460405300,333.11426400946700,344.25339774277600,414.4358418675260,558.8632852454660,566.62216471966,638.3048137385640,750.2502313100170,695.9796442353020,481.7590681072420,670.4437172414560,728.6269775652340,713.4799249740460,772.8352319620750,852.4666060057980,718.6849972906110,754.8025686980210,985.0477809172430,658.5102415806570,248.14968601370600,241.87641208524200,348.8646053166880,410.7673844098110,393.6035457210520,847.3736883769990,890.0054490524350,908.6338478926100,909.3364921387100,943.9228566940840,972.886793493075,1007.4998386550000,1034.5513868501800,1000.9367147055600,1005.7330435652800,1080.2691190090700,1162.2896851342800,1226.63398711348,1327.9473889086400,1499.2576198887000,1444.3695104883700,1503.8722307499200,1655.8105002321600,1760.4603082884200,1811.636802703620,1934.0629222722500,2049.8516660809000,2107.574059660200,2159.161925546560,2014.5751887904600,1924.4718155704900,1900.0435942758900,2090.753461131410
Niger,132.65177098341600,139.3403233953650,148.1891599165880,158.71606449228000,153.2597170052910,172.0396789873950,174.35491295026000,160.59183086191000,150.38121230297600,142.69918493305600,144.0850938707030,149.54204139578200,155.7769904720340,193.0550554260610,203.5664958553880,202.2571009906130,199.53158639901600,235.18863837557900,313.89944639859700,362.49596383092100,418.85526572608400,352.2055201648050,318.0582305756730,276.1827998550650,217.46923604181700,208.2971057748750,267.4712430799670,304.6835764362650,302.09681222790500,280.14129991092700,437.58999499162300,396.41699175198700,395.2751627734670,344.5340063497180,211.38649248686000,242.62039672135300,244.8137790413720,225.022076636623,250.65746169788700,232.18738639995300,197.8326834416430,208.3770599363790,228.2359085962780,268.34989299645500,286.49006581406500,321.7236611843480,336.281950277799,390.28448024548200,478.50255895243700,464.0579989709170,476.86953216730400,512.5953350128610,529.7444581416940,552.5691389634200,564.5967488020180,484.15313735080100,500.21491126653400,517.7715722713710,570.7239219535940,554.0993892598550,567.6698922616100,594.925108871258
